MANDT,OBJEK,ATINN,ATZHL,MAFID,KLART,ADZHL,ATWRT,ATFLV,STATU,LKENZ
100,MAT00576,AT009,1,O,001,000,BLUE,0.0,"",""
100,MAT00523,AT003,2,O,001,000,,0.0,"",""
100,MAT00209,AT042,2,O,001,000,BATCH_A,742.8747,H,""
100,MAT00599,AT032,2,O,001,000,V3,0.0,L,""
100,MAT00287,AT010,2,O,001,000,BLUE,0.0,H,""
100,MAT00032,AT048,3,O,001,000,,0.0,L,""
100,MAT00797,AT049,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00120,AT001,1,O,001,000,RED,109.7729,L,X
100,MAT00940,AT010,2,O,001,000,,0.0,L,""
100,MAT00068,AT014,1,O,001,000,RED,0.0,"",""
100,MAT00357,AT027,3,O,001,000,BLUE,0.0,"",""
100,MAT00956,AT043,2,O,001,000,"",0.0,H,""
100,MAT00444,AT004,1,O,001,000,V3,146.5979,"",""
100,MAT00954,AT025,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00500,AT037,2,O,001,000,,0.0,L,""
100,MAT00881,AT038,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00148,AT019,2,O,001,000,RED,0.0,H,""
100,MAT00043,AT012,1,O,001,000,,233.5959,"",""
100,MAT00354,AT042,2,O,001,000,V3,0.0,H,""
100,MAT00787,AT015,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00642,AT019,2,O,001,000,RED,0.0,H,""
100,MAT00227,AT039,3,O,001,000,BLUE,0.0,L,""
100,MAT00286,AT044,1,O,001,000,BATCH_A,670.5239,L,""
100,MAT00007,AT023,2,O,001,000,"",0.0,"",""
100,MAT00148,AT008,3,O,001,000,,0.0,H,""
100,MAT00056,AT029,2,O,001,000,,0.0,H,""
100,MAT00182,AT012,2,O,001,000,RED,0.0,H,""
100,MAT00574,AT009,2,O,001,000,BATCH_A,114.4463,L,X
100,MAT00892,AT007,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00695,AT042,1,O,001,000,BLUE,0.0,H,""
100,MAT00804,AT028,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00771,AT043,2,O,001,000,,0.0,L,""
100,MAT00709,AT019,2,O,001,000,BATCH_A,20.8826,L,""
100,MAT00494,AT002,3,O,001,000,RED,0.0,L,""
100,MAT00361,AT029,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00231,AT044,2,O,001,000,"",0.0,H,""
100,MAT00924,AT047,2,O,001,000,RED,0.0,L,""
100,MAT00403,AT009,1,O,001,000,,376.6936,H,""
100,MAT00656,AT047,3,O,001,000,BLUE,0.0,"",""
100,MAT00196,AT007,2,O,001,000,,0.0,"",""
100,MAT00581,AT009,3,O,001,000,BLUE,0.0,L,""
100,MAT00048,AT049,3,O,001,000,RED,0.0,H,""
100,MAT00817,AT012,3,O,001,000,BATCH_A,143.0745,L,""
100,MAT00053,AT036,1,O,001,000,BLUE,0.0,"",""
100,MAT00180,AT040,2,O,001,000,BLUE,0.0,"",""
100,MAT00128,AT002,2,O,001,000,BLUE,0.0,"",""
100,MAT00375,AT046,1,O,001,000,V3,0.0,"",""
100,MAT00464,AT010,1,O,001,000,"",731.4438,"",X
100,MAT00786,AT021,2,O,001,000,BLUE,0.0,H,""
100,MAT00226,AT005,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00900,AT026,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00643,AT012,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00040,AT012,1,O,001,000,,507.0983,L,""
100,MAT00152,AT024,2,O,001,000,,0.0,"",""
100,MAT00542,AT005,2,O,001,000,V3,0.0,H,""
100,MAT00582,AT001,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00317,AT039,3,O,001,000,,0.0,L,""
100,MAT00153,AT038,1,O,001,000,BATCH_A,711.2991,"",""
100,MAT00963,AT026,3,O,001,000,,0.0,L,""
100,MAT00461,AT019,2,O,001,000,"",0.0,H,""
100,MAT00070,AT040,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00231,AT018,3,O,001,000,BLUE,0.0,H,""
100,MAT00097,AT024,3,O,001,000,RED,887.2116,L,""
100,MAT00652,AT021,1,O,001,000,,0.0,H,""
100,MAT00688,AT033,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00886,AT023,3,O,001,000,RED,0.0,L,""
100,MAT00657,AT043,2,O,001,000,BLUE,0.0,L,""
100,MAT00685,AT006,2,O,001,000,BATCH_A,336.7671,H,X
100,MAT00794,AT024,3,O,001,000,,0.0,"",""
100,MAT00665,AT046,1,O,001,000,BLUE,0.0,H,""
100,MAT00400,AT025,2,O,001,000,BLUE,0.0,"",""
100,MAT00888,AT023,3,O,001,000,"",0.0,H,""
100,MAT00004,AT015,2,O,001,000,BATCH_A,712.7237,"",""
100,MAT00971,AT036,1,O,001,000,RED,0.0,H,""
100,MAT00067,AT007,3,O,001,000,BLUE,0.0,"",""
100,MAT00184,AT047,2,O,001,000,BLUE,0.0,L,""
100,MAT00474,AT032,1,O,001,000,V3,0.0,H,""
100,MAT00140,AT007,1,O,001,000,,372.7718,H,""
100,MAT00507,AT008,3,O,001,000,V3,0.0,"",""
100,MAT00451,AT003,1,O,001,000,V3,0.0,"",""
100,MAT00600,AT038,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00675,AT024,1,O,001,000,RED,0.0,H,""
100,MAT00165,AT012,3,O,001,000,BLUE,474.4561,L,""
100,MAT00192,AT006,3,O,001,000,"",0.0,"",""
100,MAT00939,AT034,2,O,001,000,,0.0,"",""
100,MAT00471,AT016,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00620,AT033,1,O,001,000,,0.0,H,""
100,MAT00474,AT045,3,O,001,000,BLUE,602.846,L,X
100,MAT00709,AT009,3,O,001,000,RED,0.0,H,""
100,MAT00888,AT006,3,O,001,000,BLUE,0.0,L,""
100,MAT00311,AT002,2,O,001,000,BLUE,0.0,L,""
100,MAT00649,AT025,2,O,001,000,BLUE,0.0,H,""
100,MAT00229,AT036,1,O,001,000,,701.221,H,""
100,MAT00020,AT015,2,O,001,000,V3,0.0,H,""
100,MAT00808,AT038,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00927,AT015,3,O,001,000,"",0.0,"",""
100,MAT00043,AT038,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00474,AT006,3,O,001,000,V3,886.7459,"",""
100,MAT00585,AT041,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00778,AT044,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00612,AT005,2,O,001,000,V3,0.0,"",""
100,MAT00592,AT029,1,O,001,000,,0.0,H,""
100,MAT00755,AT013,1,O,001,000,BATCH_A,317.0677,L,""
100,MAT00727,AT022,2,O,001,000,V3,0.0,"",""
100,MAT00659,AT044,2,O,001,000,V3,0.0,H,""
100,MAT00722,AT045,3,O,001,000,,0.0,"",""
100,MAT00192,AT024,1,O,001,000,RED,0.0,"",""
100,MAT00096,AT046,2,O,001,000,"",951.1759,L,X
100,MAT00065,AT049,1,O,001,000,BLUE,0.0,L,""
100,MAT00486,AT001,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00452,AT040,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00973,AT003,2,O,001,000,V3,0.0,H,""
100,MAT00533,AT009,1,O,001,000,BLUE,393.4717,H,""
100,MAT00480,AT014,1,O,001,000,V3,0.0,H,""
100,MAT00706,AT006,2,O,001,000,V3,0.0,H,""
100,MAT00793,AT001,1,O,001,000,RED,0.0,H,""
100,MAT00611,AT041,1,O,001,000,V3,0.0,L,""
100,MAT00335,AT008,2,O,001,000,,805.3445,L,""
100,MAT00087,AT034,1,O,001,000,BLUE,0.0,"",""
100,MAT00810,AT010,1,O,001,000,"",0.0,L,""
100,MAT00376,AT043,2,O,001,000,RED,0.0,L,""
100,MAT00224,AT025,1,O,001,000,V3,0.0,"",""
100,MAT00510,AT040,3,O,001,000,,616.9675,H,""
100,MAT00828,AT030,2,O,001,000,BLUE,0.0,"",""
100,MAT00458,AT049,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00099,AT039,3,O,001,000,,0.0,H,""
100,MAT00134,AT002,1,O,001,000,V3,0.0,H,""
100,MAT00285,AT004,2,O,001,000,V3,93.4148,"",X
100,MAT00933,AT005,1,O,001,000,V3,0.0,H,""
100,MAT00095,AT002,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00966,AT049,2,O,001,000,RED,0.0,"",""
100,MAT00434,AT041,3,O,001,000,"",0.0,L,""
100,MAT00256,AT017,2,O,001,000,,776.5946,"",""
100,MAT00727,AT033,3,O,001,000,RED,0.0,"",""
100,MAT00437,AT033,1,O,001,000,V3,0.0,L,""
100,MAT00219,AT031,1,O,001,000,,0.0,L,""
100,MAT00698,AT038,1,O,001,000,,0.0,H,""
100,MAT00329,AT043,2,O,001,000,BLUE,106.079,"",""
100,MAT00588,AT038,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00814,AT020,1,O,001,000,RED,0.0,L,""
100,MAT00433,AT040,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00246,AT003,1,O,001,000,BLUE,0.0,L,""
100,MAT00985,AT012,1,O,001,000,V3,617.5027,L,""
100,MAT00130,AT005,3,O,001,000,"",0.0,L,""
100,MAT00693,AT040,3,O,001,000,BLUE,0.0,L,""
100,MAT00338,AT040,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00655,AT021,1,O,001,000,,0.0,H,""
100,MAT00393,AT041,2,O,001,000,BATCH_A,785.3474,L,X
100,MAT00813,AT002,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00244,AT013,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00309,AT023,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00490,AT001,1,O,001,000,RED,0.0,L,""
100,MAT00696,AT049,1,O,001,000,BLUE,326.6915,"",""
100,MAT00897,AT008,2,O,001,000,V3,0.0,L,""
100,MAT00975,AT037,3,O,001,000,,0.0,H,""
100,MAT00763,AT001,3,O,001,000,"",0.0,"",""
100,MAT00975,AT015,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00852,AT038,2,O,001,000,,352.0905,"",""
100,MAT00545,AT022,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00236,AT034,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00880,AT001,1,O,001,000,BLUE,0.0,"",""
100,MAT00236,AT008,1,O,001,000,,0.0,H,""
100,MAT00760,AT020,3,O,001,000,BATCH_A,223.8795,H,""
100,MAT00794,AT034,3,O,001,000,BLUE,0.0,L,""
100,MAT00231,AT032,3,O,001,000,RED,0.0,"",""
100,MAT00290,AT015,1,O,001,000,V3,0.0,H,""
100,MAT00715,AT022,1,O,001,000,RED,0.0,L,""
100,MAT00253,AT002,1,O,001,000,"",661.915,L,X
100,MAT00095,AT034,3,O,001,000,BLUE,0.0,"",""
100,MAT00779,AT025,1,O,001,000,V3,0.0,L,""
100,MAT00372,AT029,1,O,001,000,,0.0,L,""
100,MAT00780,AT008,3,O,001,000,BLUE,0.0,L,""
100,MAT00237,AT019,2,O,001,000,V3,307.1045,L,""
100,MAT00309,AT028,2,O,001,000,V3,0.0,"",""
100,MAT00068,AT019,1,O,001,000,,0.0,H,""
100,MAT00549,AT045,1,O,001,000,BLUE,0.0,"",""
100,MAT00398,AT047,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00949,AT034,3,O,001,000,V3,344.9612,"",""
100,MAT00508,AT048,3,O,001,000,,0.0,"",""
100,MAT00404,AT003,1,O,001,000,"",0.0,H,""
100,MAT00142,AT040,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00006,AT005,3,O,001,000,,0.0,L,""
100,MAT00816,AT048,1,O,001,000,RED,92.3786,L,""
100,MAT00259,AT011,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00926,AT003,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00287,AT034,1,O,001,000,BLUE,0.0,H,""
100,MAT00101,AT010,1,O,001,000,RED,0.0,H,""
100,MAT00377,AT005,3,O,001,000,V3,498.3371,H,X
100,MAT00902,AT005,2,O,001,000,,0.0,H,""
100,MAT00905,AT021,1,O,001,000,,0.0,"",""
100,MAT00125,AT036,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00552,AT028,3,O,001,000,"",0.0,"",""
100,MAT00244,AT032,1,O,001,000,V3,430.2103,"",""
100,MAT00776,AT002,2,O,001,000,RED,0.0,L,""
100,MAT00171,AT044,1,O,001,000,BLUE,0.0,H,""
100,MAT00929,AT042,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00507,AT039,2,O,001,000,V3,0.0,L,""
100,MAT00327,AT039,2,O,001,000,BATCH_A,705.1472,"",""
100,MAT00771,AT044,1,O,001,000,BLUE,0.0,L,""
100,MAT00663,AT019,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00594,AT023,3,O,001,000,V3,0.0,L,""
100,MAT00154,AT026,2,O,001,000,BLUE,0.0,H,""
100,MAT00702,AT001,2,O,001,000,,510.7753,"",""
100,MAT00045,AT045,3,O,001,000,"",0.0,H,""
100,MAT00470,AT015,2,O,001,000,,0.0,L,""
100,MAT00558,AT018,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00967,AT017,1,O,001,000,,0.0,L,""
100,MAT00079,AT043,1,O,001,000,BLUE,268.576,L,X
100,MAT00678,AT001,2,O,001,000,,0.0,L,""
100,MAT00223,AT002,3,O,001,000,,0.0,H,""
100,MAT00980,AT023,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00932,AT023,1,O,001,000,,0.0,L,""
100,MAT00719,AT045,3,O,001,000,BATCH_A,759.5477,L,""
100,MAT00560,AT038,2,O,001,000,V3,0.0,"",""
100,MAT00714,AT026,2,O,001,000,,0.0,H,""
100,MAT00623,AT049,3,O,001,000,"",0.0,H,""
100,MAT00680,AT041,2,O,001,000,BLUE,0.0,H,""
100,MAT00735,AT031,1,O,001,000,V3,921.2211,H,""
100,MAT00962,AT036,3,O,001,000,BLUE,0.0,L,""
100,MAT00708,AT044,2,O,001,000,RED,0.0,H,""
100,MAT00325,AT017,2,O,001,000,RED,0.0,"",""
100,MAT00043,AT019,3,O,001,000,RED,0.0,"",""
100,MAT00817,AT017,3,O,001,000,RED,328.6285,L,""
100,MAT00770,AT039,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00200,AT036,2,O,001,000,BLUE,0.0,"",""
100,MAT00672,AT019,3,O,001,000,V3,0.0,L,""
100,MAT00807,AT030,1,O,001,000,V3,0.0,H,""
100,MAT00021,AT022,1,O,001,000,"",370.3614,"",X
100,MAT00410,AT040,2,O,001,000,RED,0.0,H,""
100,MAT00110,AT048,1,O,001,000,,0.0,L,""
100,MAT00499,AT046,3,O,001,000,,0.0,"",""
100,MAT00702,AT049,2,O,001,000,RED,0.0,H,""
100,MAT00039,AT009,3,O,001,000,V3,624.6388,"",""
100,MAT00263,AT045,1,O,001,000,,0.0,H,""
100,MAT00084,AT024,2,O,001,000,,0.0,"",""
100,MAT00161,AT031,2,O,001,000,,0.0,"",""
100,MAT00757,AT017,1,O,001,000,V3,0.0,"",""
100,MAT00967,AT019,1,O,001,000,RED,422.6814,H,""
100,MAT00840,AT042,1,O,001,000,V3,0.0,L,""
100,MAT00134,AT029,3,O,001,000,"",0.0,"",""
100,MAT00745,AT046,2,O,001,000,BLUE,0.0,H,""
100,MAT00920,AT006,2,O,001,000,RED,0.0,L,""
100,MAT00004,AT004,2,O,001,000,BATCH_A,886.6321,H,""
100,MAT00017,AT005,3,O,001,000,BLUE,0.0,H,""
100,MAT00923,AT034,1,O,001,000,RED,0.0,"",""
100,MAT00218,AT024,1,O,001,000,RED,0.0,H,""
100,MAT00525,AT045,3,O,001,000,BLUE,0.0,"",""
100,MAT00848,AT006,3,O,001,000,V3,856.8267,"",X
100,MAT00451,AT032,1,O,001,000,V3,0.0,H,""
100,MAT00902,AT030,3,O,001,000,RED,0.0,H,""
100,MAT00855,AT004,3,O,001,000,BLUE,0.0,H,""
100,MAT00708,AT030,2,O,001,000,"",0.0,H,""
100,MAT00487,AT012,1,O,001,000,BLUE,384.069,"",""
100,MAT00643,AT048,2,O,001,000,RED,0.0,"",""
100,MAT00677,AT034,3,O,001,000,RED,0.0,"",""
100,MAT00057,AT015,1,O,001,000,,0.0,H,""
100,MAT00422,AT035,2,O,001,000,RED,0.0,H,""
100,MAT00952,AT040,3,O,001,000,BATCH_A,190.433,L,""
100,MAT00371,AT031,3,O,001,000,BLUE,0.0,L,""
100,MAT00877,AT005,2,O,001,000,BLUE,0.0,H,""
100,MAT00649,AT021,1,O,001,000,,0.0,H,""
100,MAT00364,AT033,1,O,001,000,BLUE,0.0,H,""
100,MAT00536,AT033,3,O,001,000,V3,158.6417,H,""
100,MAT00538,AT011,1,O,001,000,"",0.0,L,""
100,MAT00534,AT021,1,O,001,000,RED,0.0,H,""
100,MAT00858,AT035,2,O,001,000,V3,0.0,H,""
100,MAT00201,AT044,2,O,001,000,RED,0.0,"",""
100,MAT00667,AT043,3,O,001,000,BLUE,845.3155,H,X
100,MAT00936,AT024,1,O,001,000,V3,0.0,H,""
100,MAT00328,AT021,3,O,001,000,BLUE,0.0,"",""
100,MAT00131,AT044,3,O,001,000,,0.0,L,""
100,MAT00956,AT009,1,O,001,000,V3,0.0,H,""
100,MAT00035,AT039,1,O,001,000,BATCH_A,752.2427,"",""
100,MAT00714,AT022,3,O,001,000,RED,0.0,H,""
100,MAT00613,AT022,2,O,001,000,BLUE,0.0,L,""
100,MAT00790,AT027,2,O,001,000,"",0.0,L,""
100,MAT00336,AT034,1,O,001,000,,0.0,"",""
100,MAT00728,AT026,2,O,001,000,RED,889.6176,L,""
100,MAT00972,AT041,1,O,001,000,RED,0.0,H,""
100,MAT00433,AT015,3,O,001,000,BLUE,0.0,"",""
100,MAT00767,AT013,1,O,001,000,BLUE,0.0,"",""
100,MAT00325,AT021,3,O,001,000,,0.0,L,""
100,MAT00835,AT006,2,O,001,000,RED,707.5916,H,""
100,MAT00625,AT041,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00871,AT019,1,O,001,000,BLUE,0.0,"",""
100,MAT00812,AT025,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00505,AT030,1,O,001,000,V3,0.0,H,""
100,MAT00648,AT004,1,O,001,000,"",979.6699,H,X
100,MAT00261,AT026,1,O,001,000,RED,0.0,H,""
100,MAT00251,AT010,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00957,AT023,1,O,001,000,,0.0,H,""
100,MAT00261,AT046,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00623,AT018,1,O,001,000,V3,374.506,H,""
100,MAT00932,AT042,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00802,AT032,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00351,AT043,3,O,001,000,RED,0.0,L,""
100,MAT00983,AT014,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00487,AT019,2,O,001,000,BLUE,421.2061,H,""
100,MAT00522,AT011,2,O,001,000,RED,0.0,L,""
100,MAT00781,AT022,1,O,001,000,"",0.0,L,""
100,MAT00694,AT016,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00783,AT037,1,O,001,000,V3,0.0,"",""
100,MAT00656,AT010,3,O,001,000,,689.8255,H,""
100,MAT00460,AT009,1,O,001,000,RED,0.0,L,""
100,MAT00316,AT049,1,O,001,000,,0.0,H,""
100,MAT00250,AT031,1,O,001,000,V3,0.0,H,""
100,MAT00995,AT037,3,O,001,000,V3,0.0,H,""
100,MAT00683,AT046,1,O,001,000,BLUE,644.7681,H,X
100,MAT00255,AT046,2,O,001,000,RED,0.0,H,""
100,MAT00636,AT004,2,O,001,000,,0.0,H,""
100,MAT00274,AT012,1,O,001,000,RED,0.0,"",""
100,MAT00562,AT009,1,O,001,000,"",0.0,L,""
100,MAT00204,AT035,2,O,001,000,,219.2659,H,""
100,MAT00136,AT036,3,O,001,000,V3,0.0,H,""
100,MAT00596,AT036,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00157,AT009,3,O,001,000,V3,0.0,H,""
100,MAT00025,AT034,3,O,001,000,RED,0.0,"",""
100,MAT00095,AT045,1,O,001,000,,277.6739,H,""
100,MAT00190,AT014,1,O,001,000,BLUE,0.0,H,""
100,MAT00965,AT034,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00188,AT033,2,O,001,000,,0.0,H,""
100,MAT00396,AT020,3,O,001,000,RED,0.0,"",""
100,MAT00329,AT015,1,O,001,000,RED,857.1695,H,""
100,MAT00673,AT001,2,O,001,000,"",0.0,"",""
100,MAT00095,AT032,1,O,001,000,,0.0,H,""
100,MAT00522,AT032,3,O,001,000,V3,0.0,H,""
100,MAT00602,AT010,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00155,AT028,1,O,001,000,BATCH_A,812.1185,L,X
100,MAT00609,AT026,3,O,001,000,,0.0,L,""
100,MAT00132,AT025,3,O,001,000,,0.0,"",""
100,MAT00672,AT044,2,O,001,000,,0.0,L,""
100,MAT00392,AT032,1,O,001,000,BLUE,0.0,"",""
100,MAT00270,AT049,1,O,001,000,V3,98.7489,"",""
100,MAT00370,AT039,3,O,001,000,BLUE,0.0,L,""
100,MAT00350,AT033,3,O,001,000,V3,0.0,H,""
100,MAT00756,AT029,1,O,001,000,"",0.0,H,""
100,MAT00037,AT008,2,O,001,000,,0.0,H,""
100,MAT00397,AT002,3,O,001,000,BATCH_A,415.402,H,""
100,MAT00058,AT017,3,O,001,000,,0.0,"",""
100,MAT00203,AT028,1,O,001,000,V3,0.0,L,""
100,MAT00801,AT017,3,O,001,000,,0.0,H,""
100,MAT00109,AT009,1,O,001,000,V3,0.0,H,""
100,MAT00219,AT010,2,O,001,000,V3,46.5271,"",""
100,MAT00400,AT022,1,O,001,000,,0.0,H,""
100,MAT00020,AT023,3,O,001,000,BLUE,0.0,L,""
100,MAT00322,AT046,3,O,001,000,V3,0.0,H,""
100,MAT00019,AT016,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00320,AT048,2,O,001,000,"",866.1456,L,X
100,MAT00632,AT006,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00969,AT025,2,O,001,000,BLUE,0.0,L,""
100,MAT00883,AT047,1,O,001,000,RED,0.0,H,""
100,MAT00895,AT049,3,O,001,000,BLUE,0.0,L,""
100,MAT00164,AT038,1,O,001,000,,870.7707,L,""
100,MAT00232,AT021,3,O,001,000,BLUE,0.0,"",""
100,MAT00620,AT035,1,O,001,000,,0.0,"",""
100,MAT00220,AT037,1,O,001,000,,0.0,H,""
100,MAT00733,AT013,3,O,001,000,,0.0,"",""
100,MAT00772,AT007,2,O,001,000,,962.8653,L,""
100,MAT00015,AT033,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00836,AT032,3,O,001,000,"",0.0,L,""
100,MAT00522,AT027,1,O,001,000,RED,0.0,"",""
100,MAT00370,AT004,3,O,001,000,V3,0.0,"",""
100,MAT00300,AT036,3,O,001,000,V3,674.1178,H,""
100,MAT00591,AT039,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00699,AT030,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00609,AT022,3,O,001,000,RED,0.0,L,""
100,MAT00972,AT033,3,O,001,000,V3,0.0,H,""
100,MAT00404,AT041,1,O,001,000,BLUE,97.594,H,X
100,MAT00832,AT039,2,O,001,000,BLUE,0.0,L,""
100,MAT00237,AT012,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00922,AT001,1,O,001,000,RED,0.0,H,""
100,MAT00725,AT042,1,O,001,000,"",0.0,L,""
100,MAT00476,AT009,3,O,001,000,BLUE,974.5073,H,""
100,MAT00234,AT028,3,O,001,000,V3,0.0,L,""
100,MAT00088,AT034,1,O,001,000,BLUE,0.0,"",""
100,MAT00814,AT009,3,O,001,000,RED,0.0,"",""
100,MAT00890,AT042,1,O,001,000,BLUE,0.0,L,""
100,MAT00444,AT027,2,O,001,000,RED,645.0484,"",""
100,MAT00424,AT040,2,O,001,000,BLUE,0.0,"",""
100,MAT00164,AT026,2,O,001,000,V3,0.0,L,""
100,MAT00146,AT043,1,O,001,000,RED,0.0,L,""
100,MAT00359,AT047,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00084,AT019,3,O,001,000,BATCH_A,606.1341,"",""
100,MAT00387,AT016,2,O,001,000,"",0.0,L,""
100,MAT00803,AT017,1,O,001,000,RED,0.0,"",""
100,MAT00727,AT018,3,O,001,000,BLUE,0.0,L,""
100,MAT00360,AT041,1,O,001,000,,0.0,H,""
100,MAT00446,AT043,2,O,001,000,BLUE,617.2431,H,X
100,MAT00250,AT023,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00136,AT030,2,O,001,000,,0.0,L,""
100,MAT00677,AT026,1,O,001,000,,0.0,L,""
100,MAT00428,AT013,3,O,001,000,V3,0.0,"",""
100,MAT00773,AT016,1,O,001,000,BLUE,176.1105,"",""
100,MAT00678,AT041,3,O,001,000,BLUE,0.0,H,""
100,MAT00265,AT034,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00628,AT016,2,O,001,000,"",0.0,L,""
100,MAT00289,AT011,3,O,001,000,V3,0.0,L,""
100,MAT00968,AT036,3,O,001,000,BATCH_A,362.8754,L,""
100,MAT00864,AT016,3,O,001,000,BLUE,0.0,H,""
100,MAT00706,AT046,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00854,AT046,3,O,001,000,RED,0.0,L,""
100,MAT00669,AT042,2,O,001,000,V3,0.0,H,""
100,MAT00478,AT039,1,O,001,000,BLUE,87.2528,L,""
100,MAT00673,AT018,2,O,001,000,,0.0,"",""
100,MAT00122,AT005,3,O,001,000,,0.0,L,""
100,MAT00672,AT016,3,O,001,000,V3,0.0,H,""
100,MAT00942,AT003,2,O,001,000,BLUE,0.0,H,""
100,MAT00756,AT001,1,O,001,000,"",308.9077,"",X
100,MAT00798,AT008,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00313,AT019,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00444,AT004,2,O,001,000,RED,0.0,"",""
100,MAT00056,AT023,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00750,AT040,3,O,001,000,BLUE,172.0861,L,""
100,MAT00647,AT025,1,O,001,000,BLUE,0.0,"",""
100,MAT00470,AT018,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00678,AT015,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00790,AT017,2,O,001,000,,0.0,H,""
100,MAT00509,AT009,1,O,001,000,V3,144.1326,L,""
100,MAT00539,AT010,1,O,001,000,BLUE,0.0,L,""
100,MAT00279,AT048,1,O,001,000,"",0.0,H,""
100,MAT00061,AT046,1,O,001,000,V3,0.0,"",""
100,MAT00081,AT032,2,O,001,000,,0.0,L,""
100,MAT00112,AT020,1,O,001,000,V3,804.6767,H,""
100,MAT00329,AT029,2,O,001,000,RED,0.0,"",""
100,MAT00881,AT017,3,O,001,000,BLUE,0.0,"",""
100,MAT00228,AT009,1,O,001,000,V3,0.0,"",""
100,MAT00286,AT020,2,O,001,000,,0.0,L,""
100,MAT00007,AT033,2,O,001,000,BATCH_A,572.0868,"",X
100,MAT00932,AT033,3,O,001,000,V3,0.0,"",""
100,MAT00686,AT031,1,O,001,000,BLUE,0.0,H,""
100,MAT00814,AT012,2,O,001,000,V3,0.0,"",""
100,MAT00869,AT039,3,O,001,000,"",0.0,L,""
100,MAT00175,AT014,3,O,001,000,BATCH_A,446.2993,L,""
100,MAT00515,AT027,3,O,001,000,V3,0.0,"",""
100,MAT00594,AT047,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00769,AT007,3,O,001,000,RED,0.0,"",""
