Location ID,Plant,Location Description,Plant Description,Location Region,Plant Region,Location Type,Plant Type,Latitude,Longttitude
PL93999,PL93999,Supply Location - Gonzales LLC,Manufacturing / DC Site - Griffith-Campbell,AMER,APAC,CMO,PLANT,-44.653355,-18.781263
PL81016,PL81016,Supply Location - Rodriguez LLC,Manufacturing / DC Site - Williams and Sons,AMER,LATAM,PLANT,CMO,31.851697,-71.459661
PL48337,PL48337,Supply Location - Williams Inc,"Manufacturing / DC Site - Foster, Martinez and Myers",APAC,EMEA,PLANT,DC,86.2483745,17.688492
PL98269,PL98269,Supply Location - Barrera-Walker,Manufacturing / DC Site - Frost and Sons,AMER,APAC,PLANT,PLANT,24.985605,-26.64755
PL71845,PL71845,Supply Location - Kelly-Gonzalez,Manufacturing / DC Site - Terrell-Johnson,EMEA,APAC,WAREHOUSE,DC,32.095558,158.9102
PL59375,PL59375,"Supply Location - Moran, Dominguez and Harris",Manufacturing / DC Site - Pearson-Reyes,LATAM,EMEA,DC,CMO,68.9197355,68.81593
PL30339,PL30339,"Supply Location - Burgess, Rodgers and Contreras","Manufacturing / DC Site - Rubio, Griffin and Parrish",LATAM,AMER,CMO,DC,34.071572,133.714762
PL34372,PL34372,"Supply Location - Cummings, Anthony and Pitts","Manufacturing / DC Site - Harding, Valentine and Johnson",APAC,AMER,PLANT,WAREHOUSE,-89.950753,-26.131955
PL81376,PL81376,Supply Location - Williams-Blanchard,Manufacturing / DC Site - Drake Inc,APAC,LATAM,DC,WAREHOUSE,-64.5241775,-31.033066
PL33800,PL33800,"Supply Location - Collins, Mcconnell and Bullock",Manufacturing / DC Site - Smith LLC,AMER,AMER,DC,DC,-85.8309055,-82.518124
PL78496,PL78496,Supply Location - Carter-Anderson,Manufacturing / DC Site - Molina-Morris,AMER,LATAM,CMO,PLANT,-30.230533,-174.565031
PL37013,PL37013,"Supply Location - Allen, Kaufman and Warren",Manufacturing / DC Site - Price-Rich,EMEA,APAC,PLANT,PLANT,-54.763377,-134.850659
PL81222,PL81222,"Supply Location - Tanner, Cook and White",Manufacturing / DC Site - Fritz-Robinson,APAC,APAC,DC,WAREHOUSE,80.7426935,-94.714912
PL33552,PL33552,"Supply Location - Leblanc, Beck and Moore",Manufacturing / DC Site - Burns Ltd,APAC,APAC,PLANT,PLANT,44.206945,-129.10759
PL16906,PL16906,Supply Location - Anderson-Morse,Manufacturing / DC Site - Best-Black,APAC,LATAM,PLANT,CMO,64.968953,125.893835
PL27598,PL27598,Supply Location - Allen and Sons,"Manufacturing / DC Site - Walker, Patel and Oliver",AMER,EMEA,CMO,DC,16.710282,9.780527
PL19662,PL19662,"Supply Location - Jones, Gutierrez and Sherman",Manufacturing / DC Site - Frost Inc,EMEA,EMEA,DC,PLANT,1.962323,95.403148
PL30179,PL30179,"Supply Location - Heath, Martinez and Ochoa","Manufacturing / DC Site - Brooks, Harper and Best",APAC,EMEA,PLANT,PLANT,-46.6624465,150.290858
PL69524,PL69524,"Supply Location - Parsons, Jones and Atkins","Manufacturing / DC Site - Greene, Kelly and Sanders",EMEA,AMER,CMO,CMO,-23.925384,35.729029
PL42236,PL42236,Supply Location - Miller-Young,Manufacturing / DC Site - Bennett-Hayden,AMER,LATAM,DC,DC,63.955549,179.227303
PL26789,PL26789,Supply Location - Hammond LLC,"Manufacturing / DC Site - Hayes, Walker and Riddle",AMER,APAC,DC,PLANT,-60.165552,-10.781714
PL19624,PL19624,Supply Location - Barnes and Sons,Manufacturing / DC Site - Harris-Young,LATAM,EMEA,PLANT,PLANT,61.9252835,60.325131
PL46139,PL46139,Supply Location - Horn PLC,Manufacturing / DC Site - Rodriguez Group,AMER,APAC,PLANT,DC,-71.5238965,143.956737
PL96275,PL96275,Supply Location - Rose Ltd,Manufacturing / DC Site - White and Sons,LATAM,LATAM,CMO,PLANT,13.894297,-144.422588
PL74641,PL74641,Supply Location - Peters-Garcia,Manufacturing / DC Site - Williams-Stewart,LATAM,EMEA,PLANT,WAREHOUSE,-53.1553175,-44.293571
PL38020,PL38020,Supply Location - Fuentes LLC,"Manufacturing / DC Site - Clark, Thornton and Brown",AMER,APAC,WAREHOUSE,DC,39.014879,14.714749
PL11624,PL11624,Supply Location - Hickman-Cruz,Manufacturing / DC Site - Lynch-Heath,EMEA,LATAM,PLANT,WAREHOUSE,-18.6581695,52.974694
PL39416,PL39416,"Supply Location - Mitchell, Washington and Russell",Manufacturing / DC Site - Gray-Lopez,APAC,LATAM,DC,DC,-13.8878935,26.004321
PL88943,PL88943,Supply Location - King Group,Manufacturing / DC Site - Jackson-Grant,APAC,APAC,WAREHOUSE,PLANT,36.447992,62.321662
PL84525,PL84525,Supply Location - Thompson Ltd,"Manufacturing / DC Site - Guerrero, Le and Cox",APAC,AMER,CMO,CMO,-67.8982455,-143.242557
PL88450,PL88450,Supply Location - George Ltd,Manufacturing / DC Site - Charles PLC,LATAM,LATAM,WAREHOUSE,WAREHOUSE,86.0581535,-162.283107
PL74589,PL74589,"Supply Location - Chapman, Allen and Harris","Manufacturing / DC Site - Allison, Reid and Howard",EMEA,APAC,DC,CMO,-38.416389,-81.466608
PL41544,PL41544,"Supply Location - Allen, Davidson and Davis",Manufacturing / DC Site - Campbell-Chang,LATAM,AMER,WAREHOUSE,WAREHOUSE,-7.549969,-130.988739
PL11835,PL11835,"Supply Location - Li, Douglas and Werner",Manufacturing / DC Site - Miller-Cole,EMEA,APAC,PLANT,DC,32.2631285,177.430512
PL57449,PL57449,Supply Location - Jones-Gregory,Manufacturing / DC Site - Shaw-Hernandez,AMER,LATAM,CMO,CMO,-17.273506,-116.109724
PL82791,PL82791,Supply Location - Robinson-Bell,"Manufacturing / DC Site - Lowe, Montes and Barnes",EMEA,EMEA,CMO,PLANT,70.463317,133.023789
PL18325,PL18325,Supply Location - Soto-Reese,Manufacturing / DC Site - George PLC,APAC,APAC,WAREHOUSE,DC,-59.765202,-85.619912
PL97273,PL97273,Supply Location - Rodriguez PLC,Manufacturing / DC Site - Roberts-Walker,EMEA,LATAM,CMO,CMO,-11.983691,-139.990467
PL89575,PL89575,"Supply Location - Hayes, Pham and Travis",Manufacturing / DC Site - Jackson-Gregory,EMEA,AMER,WAREHOUSE,DC,-84.14865,95.193877
PL88642,PL88642,"Supply Location - Jackson, Johns and Ramirez",Manufacturing / DC Site - Stephens and Sons,EMEA,EMEA,WAREHOUSE,PLANT,-35.553253,176.692151
PL13953,PL13953,Supply Location - Cook Ltd,Manufacturing / DC Site - Hicks-Henderson,LATAM,APAC,WAREHOUSE,WAREHOUSE,-15.499505,-23.475789
PL95929,PL95929,Supply Location - Stanley PLC,Manufacturing / DC Site - Paul-Harmon,EMEA,LATAM,DC,PLANT,-53.074017,-6.466413
PL62523,PL62523,Supply Location - Gentry-Johnson,Manufacturing / DC Site - Lewis LLC,EMEA,APAC,DC,DC,-7.2041865,134.942211
PL64188,PL64188,Supply Location - Riley-Delgado,Manufacturing / DC Site - Rasmussen Group,AMER,EMEA,CMO,DC,81.6712165,160.869569
PL25620,PL25620,Supply Location - Smith LLC,Manufacturing / DC Site - Potter Inc,EMEA,LATAM,DC,WAREHOUSE,-17.831442,-8.865032
PL48333,PL48333,"Supply Location - Harvey, Perry and Mason",Manufacturing / DC Site - Whitney-Bowman,APAC,LATAM,PLANT,DC,64.1440915,-44.039872
PL13072,PL13072,Supply Location - Sanders Ltd,"Manufacturing / DC Site - Graham, Rios and Wilson",APAC,APAC,PLANT,WAREHOUSE,-25.670144,-1.550948
PL61208,PL61208,"Supply Location - Marquez, Blair and Olsen",Manufacturing / DC Site - Fleming-Santos,APAC,AMER,DC,PLANT,-79.1010465,-119.017652
PL73796,PL73796,"Supply Location - Horne, Smith and Rodriguez",Manufacturing / DC Site - Vasquez PLC,APAC,LATAM,PLANT,DC,-72.913469,174.260034
PL76007,PL76007,Supply Location - Hensley Ltd,Manufacturing / DC Site - Li-Garcia,EMEA,APAC,DC,PLANT,26.4356065,-1.527395
PL27456,PL27456,Supply Location - Roth Group,Manufacturing / DC Site - Daniel-Sanders,AMER,EMEA,PLANT,WAREHOUSE,43.6888435,-126.605777
PL73013,PL73013,Supply Location - White-Guerrero,"Manufacturing / DC Site - Sandoval, Salas and Gardner",LATAM,EMEA,WAREHOUSE,PLANT,59.6160965,86.857553
PL79946,PL79946,Supply Location - Conley-Hogan,Manufacturing / DC Site - Thomas-Moore,AMER,AMER,WAREHOUSE,CMO,-31.116063,-109.43507
PL38978,PL38978,"Supply Location - Christensen, Ellis and Garcia",Manufacturing / DC Site - Dudley Group,AMER,APAC,PLANT,PLANT,-14.798108,179.527247
PL85230,PL85230,Supply Location - May-Smith,Manufacturing / DC Site - Phelps and Sons,EMEA,APAC,PLANT,CMO,20.5690075,97.407397
PL50954,PL50954,Supply Location - May-Cruz,Manufacturing / DC Site - Leon LLC,EMEA,APAC,CMO,WAREHOUSE,-41.685672,78.1328
PL43546,PL43546,Supply Location - Mckee Group,Manufacturing / DC Site - Mckee and Sons,APAC,EMEA,CMO,CMO,10.0820105,-89.367543
PL79406,PL79406,Supply Location - Rhodes-Perkins,Manufacturing / DC Site - Huynh PLC,AMER,APAC,PLANT,DC,-49.7414215,-76.534448
PL45036,PL45036,Supply Location - Roberts-Smith,Manufacturing / DC Site - Leonard-Hensley,EMEA,AMER,PLANT,PLANT,-49.754296,-129.935368
PL70017,PL70017,Supply Location - Berry-Kirk,"Manufacturing / DC Site - Martinez, Stewart and Anderson",APAC,LATAM,DC,PLANT,-63.5092335,122.137207
PL46449,PL46449,Supply Location - Jackson-Wilson,Manufacturing / DC Site - Pitts-Fox,LATAM,EMEA,PLANT,WAREHOUSE,-76.6526315,-115.75981
PL12976,PL12976,Supply Location - Johnson-Reyes,"Manufacturing / DC Site - Burke, Pearson and Williams",AMER,LATAM,CMO,DC,-29.7356825,65.022965
PL51748,PL51748,Supply Location - Williams PLC,Manufacturing / DC Site - Baker LLC,EMEA,AMER,DC,CMO,28.041439,114.595084
PL97091,PL97091,"Supply Location - Jones, Bates and Robinson",Manufacturing / DC Site - Allen-Medina,EMEA,LATAM,WAREHOUSE,DC,-77.806276,-160.988378
PL20049,PL20049,Supply Location - Roberts Group,Manufacturing / DC Site - Smith and Sons,APAC,AMER,CMO,CMO,34.501899,-26.363325
PL44104,PL44104,Supply Location - Hatfield-Elliott,Manufacturing / DC Site - Smith PLC,LATAM,LATAM,DC,CMO,-6.0397075,177.607501
PL11094,PL11094,"Supply Location - Cook, Smith and Stanley",Manufacturing / DC Site - Montgomery Ltd,AMER,LATAM,PLANT,DC,6.5227715,80.356988
PL76366,PL76366,Supply Location - Robinson Inc,Manufacturing / DC Site - Murray Ltd,LATAM,LATAM,CMO,CMO,34.8605025,40.90875
PL79204,PL79204,Supply Location - Phillips Ltd,Manufacturing / DC Site - Williams PLC,LATAM,LATAM,CMO,PLANT,-74.185543,-164.532235
PL61008,PL61008,Supply Location - Henry-Gonzalez,Manufacturing / DC Site - Newton-Pitts,LATAM,LATAM,DC,CMO,22.1022035,-44.032229
PL56117,PL56117,Supply Location - Richards-Vega,Manufacturing / DC Site - Snyder-Ferguson,AMER,AMER,DC,PLANT,-52.1016935,15.724272
PL91533,PL91533,Supply Location - Williams Ltd,"Manufacturing / DC Site - Gordon, Webb and Scott",LATAM,EMEA,PLANT,DC,84.6294565,113.403714
PL47898,PL47898,"Supply Location - Davis, Harvey and Evans",Manufacturing / DC Site - Gutierrez-Wilson,LATAM,AMER,CMO,WAREHOUSE,87.1974335,-94.112159
PL97588,PL97588,Supply Location - Anderson and Sons,"Manufacturing / DC Site - Paul, Conley and Collier",EMEA,AMER,CMO,DC,35.673176,63.004596
PL87490,PL87490,Supply Location - Johnson-Hicks,Manufacturing / DC Site - Taylor Inc,APAC,APAC,PLANT,CMO,-73.7816515,-37.151079
PL67706,PL67706,"Supply Location - Austin, Roberts and Anderson",Manufacturing / DC Site - Shelton-Hobbs,APAC,LATAM,CMO,PLANT,14.9815005,-127.872229
PL30528,PL30528,Supply Location - Hudson LLC,"Manufacturing / DC Site - Hancock, Williams and Romero",LATAM,LATAM,PLANT,DC,35.5602575,-105.149582
PL79320,PL79320,"Supply Location - Herman, Nichols and Howard",Manufacturing / DC Site - Rivera and Sons,APAC,LATAM,DC,WAREHOUSE,40.440664,178.64466
PL67805,PL67805,Supply Location - Velasquez Ltd,"Manufacturing / DC Site - Torres, Cantu and Gregory",APAC,APAC,CMO,PLANT,8.307895,-118.822169
PL60529,PL60529,Supply Location - Welch and Sons,Manufacturing / DC Site - Rodriguez LLC,AMER,APAC,PLANT,WAREHOUSE,79.1056645,-113.654681
PL45460,PL45460,Supply Location - Webster Inc,"Manufacturing / DC Site - Woods, Johnson and Anderson",APAC,EMEA,PLANT,PLANT,-69.211454,-149.904826
PL92271,PL92271,Supply Location - Jackson-Valentine,"Manufacturing / DC Site - Moss, King and Bauer",APAC,LATAM,DC,DC,-34.0914055,37.951144
PL75439,PL75439,"Supply Location - Stevenson, Taylor and Jackson","Manufacturing / DC Site - Mendoza, Owens and Phillips",LATAM,AMER,DC,CMO,-56.293976,57.916129
PL65993,PL65993,Supply Location - Dawson-Lewis,Manufacturing / DC Site - Collier and Sons,EMEA,AMER,PLANT,CMO,-73.330732,-73.519435
PL12004,PL12004,"Supply Location - Bryant, Horn and Chambers","Manufacturing / DC Site - Mayo, Romero and Copeland",LATAM,AMER,DC,CMO,55.0826865,144.504762
PL84531,PL84531,Supply Location - Adams Inc,"Manufacturing / DC Site - Hardin, Johnson and Blackwell",APAC,AMER,WAREHOUSE,DC,-46.1028265,-126.566723
PL22101,PL22101,"Supply Location - Blanchard, Crawford and Martin",Manufacturing / DC Site - Moreno-Richardson,AMER,AMER,DC,CMO,-34.613585,-11.102343
PL55659,PL55659,"Supply Location - Sullivan, Wallace and Castillo","Manufacturing / DC Site - Hatfield, Watson and Shaw",LATAM,LATAM,WAREHOUSE,WAREHOUSE,38.7433195,-41.994895
PL99115,PL99115,"Supply Location - Anderson, Moody and Smith",Manufacturing / DC Site - Mcdaniel-Santos,AMER,EMEA,CMO,DC,48.7018435,102.394288
PL36130,PL36130,Supply Location - Bond and Sons,"Manufacturing / DC Site - Stewart, Spencer and Goodwin",LATAM,APAC,PLANT,PLANT,-71.164819,-127.244986
PL93350,PL93350,Supply Location - Vargas LLC,Manufacturing / DC Site - Camacho Ltd,EMEA,APAC,WAREHOUSE,CMO,-30.834447,6.527776
PL92387,PL92387,Supply Location - Murphy-Owens,Manufacturing / DC Site - Williams-Villa,EMEA,APAC,WAREHOUSE,PLANT,45.424572,41.909543
PL58981,PL58981,"Supply Location - Price, Ford and Wood","Manufacturing / DC Site - Collins, Lewis and Hubbard",AMER,EMEA,DC,WAREHOUSE,63.6409275,18.237921
PL75455,PL75455,Supply Location - Jones-Williams,"Manufacturing / DC Site - Brown, Brown and Lin",AMER,LATAM,PLANT,WAREHOUSE,-19.5460825,-16.288966
PL80443,PL80443,Supply Location - Payne PLC,"Manufacturing / DC Site - Hunter, Vaughn and Marshall",AMER,EMEA,WAREHOUSE,DC,33.7541115,91.955368
PL90608,PL90608,"Supply Location - Jones, Smith and Pollard",Manufacturing / DC Site - Smith-Crosby,APAC,LATAM,CMO,CMO,45.2449405,-176.634331
PL44164,PL44164,"Supply Location - Nelson, Hernandez and Young",Manufacturing / DC Site - Ward-Calderon,LATAM,LATAM,WAREHOUSE,CMO,89.5823115,-42.818911
PL11385,PL11385,"Supply Location - Brewer, Bridges and Davis",Manufacturing / DC Site - Garcia-West,APAC,APAC,DC,DC,-2.597309,110.97262
PL83868,PL83868,"Supply Location - Lynch, Nelson and Robinson",Manufacturing / DC Site - Ramos Ltd,EMEA,AMER,WAREHOUSE,WAREHOUSE,-0.237935,79.402729
PL80609,PL80609,Supply Location - Parker-Miller,Manufacturing / DC Site - Meyer-Boone,EMEA,APAC,CMO,PLANT,4.6456035,132.849222
PL64786,PL64786,"Supply Location - Marshall, Gray and Miller",Manufacturing / DC Site - Moore Inc,LATAM,APAC,DC,PLANT,-27.6100465,-16.663537
PL63447,PL63447,Supply Location - Miller Ltd,Manufacturing / DC Site - Waters Ltd,APAC,AMER,DC,CMO,86.8126905,-93.504693
PL22580,PL22580,"Supply Location - Jackson, Carney and Parker",Manufacturing / DC Site - Edwards Ltd,APAC,EMEA,CMO,DC,44.0714365,-113.699212
PL54554,PL54554,Supply Location - Lewis and Sons,Manufacturing / DC Site - Lopez and Sons,AMER,EMEA,WAREHOUSE,PLANT,-77.8928925,144.372448
PL54752,PL54752,Supply Location - Patel PLC,Manufacturing / DC Site - Russell Ltd,EMEA,AMER,PLANT,CMO,-71.653123,-18.604599
PL94179,PL94179,Supply Location - Morris-Steele,"Manufacturing / DC Site - Robinson, Thompson and Hayes",APAC,LATAM,DC,PLANT,-80.479304,-81.85866
PL36271,PL36271,"Supply Location - Perez, Shaw and Little",Manufacturing / DC Site - Lozano Ltd,AMER,EMEA,PLANT,DC,-89.986062,-103.931269
PL20469,PL20469,Supply Location - Davis-Chavez,Manufacturing / DC Site - Ellis-Smith,APAC,EMEA,CMO,DC,79.152308,-133.459127
PL42351,PL42351,Supply Location - Lozano Inc,"Manufacturing / DC Site - Pearson, Hopkins and Hartman",APAC,AMER,DC,PLANT,85.0425895,8.655139
PL16902,PL16902,Supply Location - Williams PLC,Manufacturing / DC Site - Davis Ltd,AMER,EMEA,CMO,DC,-31.484983,-50.239267
PL94867,PL94867,Supply Location - Davis PLC,"Manufacturing / DC Site - Luna, Moon and Ibarra",APAC,LATAM,CMO,DC,-78.3182925,-34.853997
PL87334,PL87334,"Supply Location - Peck, Wilkerson and Porter","Manufacturing / DC Site - Martinez, Jackson and Terry",EMEA,AMER,DC,PLANT,11.188472,86.798408
PL72353,PL72353,Supply Location - White-Pearson,"Manufacturing / DC Site - Harris, Bishop and Cooper",AMER,AMER,WAREHOUSE,DC,-86.3703655,-153.576692
PL93898,PL93898,Supply Location - James-Thomas,Manufacturing / DC Site - Smith-Smith,APAC,AMER,CMO,CMO,1.5091455,74.411742
PL29597,PL29597,"Supply Location - Gentry, Glover and Hernandez","Manufacturing / DC Site - Baker, Sanders and Hernandez",EMEA,AMER,PLANT,PLANT,-75.9055165,-77.211808
PL55702,PL55702,"Supply Location - Lee, Velez and West","Manufacturing / DC Site - Brown, Lee and Wood",APAC,APAC,CMO,WAREHOUSE,3.8569215,30.263484
PL66011,PL66011,Supply Location - Bryan Ltd,Manufacturing / DC Site - Moore LLC,APAC,LATAM,DC,WAREHOUSE,-12.39967,-117.898059
PL21463,PL21463,"Supply Location - Mckinney, Hebert and Benson",Manufacturing / DC Site - Moore Inc,APAC,EMEA,PLANT,DC,71.6358385,-176.686488
PL70925,PL70925,"Supply Location - Reese, Smith and Whitehead","Manufacturing / DC Site - Gibbs, Walker and Martinez",APAC,LATAM,WAREHOUSE,CMO,-53.7950845,-12.681565
PL28572,PL28572,"Supply Location - Walker, Mcclain and Gibbs",Manufacturing / DC Site - Jordan-Murillo,EMEA,APAC,PLANT,DC,79.493534,-150.885421
PL63796,PL63796,"Supply Location - Chapman, Mueller and Gomez","Manufacturing / DC Site - Williams, Weiss and Fuller",APAC,AMER,PLANT,PLANT,68.4310065,172.244979
PL88012,PL88012,Supply Location - Mora-Leblanc,"Manufacturing / DC Site - Roberts, Malone and Harris",LATAM,AMER,WAREHOUSE,PLANT,64.072805,-80.132122
PL15393,PL15393,Supply Location - Pena LLC,Manufacturing / DC Site - Wilson and Sons,AMER,AMER,DC,DC,1.665885,-85.71776
PL48813,PL48813,Supply Location - Johnston and Sons,Manufacturing / DC Site - Rogers-Davis,AMER,APAC,DC,CMO,-68.433575,179.557878
PL14979,PL14979,Supply Location - Cross and Sons,Manufacturing / DC Site - Williams Inc,APAC,EMEA,WAREHOUSE,PLANT,30.8659915,98.758729
PL75478,PL75478,"Supply Location - Beck, Brewer and Gutierrez",Manufacturing / DC Site - Medina Inc,LATAM,LATAM,CMO,DC,-28.59612,-17.279592
PL62325,PL62325,Supply Location - Evans-Fitzgerald,Manufacturing / DC Site - Jones-Bauer,EMEA,APAC,CMO,CMO,-82.9055445,-94.152769
PL45911,PL45911,"Supply Location - Wilson, Bates and Miller","Manufacturing / DC Site - Nelson, Warner and Walker",LATAM,EMEA,CMO,DC,59.372773,170.928935
PL20042,PL20042,Supply Location - Roth-Schneider,"Manufacturing / DC Site - Thomas, Lynn and Lutz",LATAM,LATAM,PLANT,DC,82.8162375,119.343923
PL41943,PL41943,Supply Location - Mills PLC,Manufacturing / DC Site - Mcdonald-Atkinson,EMEA,LATAM,DC,DC,-87.392355,-49.464481
PL49028,PL49028,Supply Location - Hughes and Sons,Manufacturing / DC Site - Yates Inc,LATAM,APAC,CMO,WAREHOUSE,74.6321995,169.718832
PL96222,PL96222,Supply Location - Ferguson-Lopez,"Manufacturing / DC Site - Lee, Gutierrez and Gonzalez",LATAM,LATAM,WAREHOUSE,PLANT,1.6775045,-136.158068
PL69584,PL69584,Supply Location - Horton Ltd,Manufacturing / DC Site - Crawford PLC,AMER,LATAM,WAREHOUSE,DC,-66.9934195,39.968727
PL86501,PL86501,"Supply Location - Wilson, Meyer and Smith","Manufacturing / DC Site - Rowland, Parker and Villa",EMEA,LATAM,PLANT,CMO,-41.4548615,163.827324
PL10411,PL10411,Supply Location - King-Scott,Manufacturing / DC Site - Reynolds Ltd,LATAM,EMEA,WAREHOUSE,CMO,-78.072136,-75.239235
PL19212,PL19212,"Supply Location - Mclean, Hines and Wilkerson",Manufacturing / DC Site - Buckley Group,EMEA,APAC,PLANT,CMO,85.666829,-63.185383
PL42793,PL42793,Supply Location - Green and Sons,"Manufacturing / DC Site - Floyd, Campbell and Long",LATAM,AMER,PLANT,PLANT,-7.033066,-123.959259
PL39409,PL39409,"Supply Location - Garcia, Curtis and Cooper",Manufacturing / DC Site - Allen-Obrien,LATAM,AMER,CMO,DC,-63.1389575,-98.970542
PL96177,PL96177,"Supply Location - Sanchez, Parks and Peters","Manufacturing / DC Site - Ruiz, Quinn and Aguirre",EMEA,LATAM,DC,DC,19.7585835,-165.188739
PL96654,PL96654,"Supply Location - Herrera, Salazar and Singleton",Manufacturing / DC Site - Pierce-Simmons,APAC,AMER,PLANT,CMO,-40.3441455,98.478461
PL22041,PL22041,"Supply Location - Williams, Ward and Hernandez",Manufacturing / DC Site - Wolf-Ryan,AMER,EMEA,PLANT,CMO,4.6069735,-80.534893
PL67561,PL67561,Supply Location - Joseph Group,Manufacturing / DC Site - Blair-Burnett,LATAM,AMER,PLANT,DC,-24.9483325,110.431849
PL13282,PL13282,Supply Location - Kramer and Sons,Manufacturing / DC Site - Price Group,LATAM,LATAM,DC,CMO,-50.203961,-6.981864
PL95722,PL95722,Supply Location - Williams-Jones,Manufacturing / DC Site - Davis-Powell,LATAM,LATAM,WAREHOUSE,WAREHOUSE,-75.134605,-154.977518
PL53709,PL53709,Supply Location - Jacobs-Clark,"Manufacturing / DC Site - Berry, Harris and Brown",LATAM,LATAM,WAREHOUSE,WAREHOUSE,-25.7557365,66.345082
PL55385,PL55385,Supply Location - James-Palmer,Manufacturing / DC Site - Goodman PLC,AMER,EMEA,DC,DC,28.9635555,-55.584153
PL96924,PL96924,Supply Location - Ortega-Rogers,Manufacturing / DC Site - Rojas-Watkins,AMER,LATAM,WAREHOUSE,DC,-84.0400125,-175.56127
PL58981,PL58981,Supply Location - Keller-Harding,"Manufacturing / DC Site - Carpenter, Wilkins and Cruz",APAC,APAC,DC,CMO,-56.1840895,65.735231
PL46225,PL46225,Supply Location - Bennett Ltd,Manufacturing / DC Site - Smith Ltd,LATAM,LATAM,WAREHOUSE,PLANT,76.8423735,124.200837
PL72213,PL72213,Supply Location - Carter PLC,"Manufacturing / DC Site - Simon, Harrison and Vaughn",LATAM,APAC,PLANT,WAREHOUSE,55.8872205,46.086493
PL37091,PL37091,Supply Location - Rose Group,Manufacturing / DC Site - Lane-Hooper,AMER,AMER,PLANT,DC,37.5681145,4.784717
PL70018,PL70018,Supply Location - Holt-Gonzalez,Manufacturing / DC Site - Diaz-Arnold,LATAM,LATAM,DC,CMO,-58.832431,77.598667
PL45036,PL45036,Supply Location - Franklin-Nelson,Manufacturing / DC Site - Gonzales-Wilson,LATAM,LATAM,DC,PLANT,-19.399867,-131.054948
PL22551,PL22551,"Supply Location - Smith, Baker and Curry",Manufacturing / DC Site - Moore and Sons,APAC,EMEA,CMO,PLANT,-69.321092,-52.680007
PL85635,PL85635,"Supply Location - Ruiz, Pena and Stone",Manufacturing / DC Site - Adams-Davis,LATAM,EMEA,PLANT,WAREHOUSE,32.897436,-29.689739
PL32906,PL32906,"Supply Location - Simpson, Morgan and Johnson",Manufacturing / DC Site - Hughes Ltd,LATAM,EMEA,WAREHOUSE,CMO,2.59477,-119.967985
PL85357,PL85357,Supply Location - Lopez and Sons,Manufacturing / DC Site - Stewart-Day,LATAM,LATAM,DC,DC,80.7810715,-108.238987
PL91122,PL91122,"Supply Location - Richardson, Goodman and Soto",Manufacturing / DC Site - Franklin Group,AMER,LATAM,WAREHOUSE,CMO,62.229379,-20.857332
PL45055,PL45055,Supply Location - King Inc,"Manufacturing / DC Site - Sexton, Horton and Cochran",APAC,AMER,CMO,PLANT,69.6955085,91.420534
PL85955,PL85955,Supply Location - Porter-Cannon,"Manufacturing / DC Site - Barber, House and Horton",APAC,AMER,DC,PLANT,13.320531,114.035313
PL38020,PL38020,Supply Location - Turner and Sons,Manufacturing / DC Site - Barnes Inc,EMEA,LATAM,DC,PLANT,49.202093,-161.48924
PL62071,PL62071,Supply Location - Bailey LLC,Manufacturing / DC Site - Carr LLC,AMER,LATAM,CMO,PLANT,1.444259,-174.97747
PL71984,PL71984,Supply Location - Lopez Ltd,Manufacturing / DC Site - Anderson Ltd,EMEA,AMER,CMO,CMO,-41.8183995,-37.279299
PL55700,PL55700,"Supply Location - Graham, Woods and Gonzalez",Manufacturing / DC Site - Baker-Boyer,APAC,EMEA,WAREHOUSE,PLANT,18.1629865,-27.184096
PL20800,PL20800,Supply Location - Edwards-Lowe,"Manufacturing / DC Site - Rodgers, Johnson and Sharp",AMER,EMEA,WAREHOUSE,CMO,-34.436005,-105.988794
PL12625,PL12625,Supply Location - Thomas-Jackson,Manufacturing / DC Site - Irwin Group,EMEA,LATAM,DC,WAREHOUSE,-16.332672,33.571894
PL63047,PL63047,Supply Location - Brown-Moore,Manufacturing / DC Site - Payne Ltd,AMER,AMER,WAREHOUSE,WAREHOUSE,-36.239568,-83.559809
PL33386,PL33386,"Supply Location - Smith, Wade and Smith",Manufacturing / DC Site - May-Hardy,EMEA,APAC,PLANT,CMO,-69.745388,31.452788
PL77304,PL77304,Supply Location - Preston-Cohen,Manufacturing / DC Site - Mckenzie LLC,EMEA,APAC,WAREHOUSE,CMO,-62.354699,157.630854
PL23321,PL23321,Supply Location - Brown Inc,"Manufacturing / DC Site - Davis, Mitchell and Larson",APAC,LATAM,PLANT,WAREHOUSE,-19.625799,-36.83777
PL20420,PL20420,"Supply Location - Norton, Cervantes and Kent",Manufacturing / DC Site - Park-Watson,AMER,LATAM,DC,PLANT,-17.548112,116.264463
PL23358,PL23358,"Supply Location - Herring, Fisher and Harris",Manufacturing / DC Site - Turner Ltd,APAC,LATAM,WAREHOUSE,CMO,-70.246818,60.787427
PL64627,PL64627,Supply Location - Foster-Hopkins,Manufacturing / DC Site - Brown-Wilson,AMER,APAC,CMO,PLANT,35.205286,75.26844
PL29590,PL29590,Supply Location - Braun-Wood,Manufacturing / DC Site - Banks Group,APAC,EMEA,PLANT,CMO,43.1698385,-26.057082
PL98820,PL98820,Supply Location - Johnson-Deleon,Manufacturing / DC Site - Snyder Inc,LATAM,EMEA,CMO,DC,-63.2624865,-48.411466
